Default,Rev_gr,EBITDA_gr,Cap_gr,CR,QR,Cash_ratio,WC_cycle,DTA,DTE,LR,EBITDA_debt,IC,CTI,IC_CF,DCR,CFR,CRA,CRE,ROA,ROE,NPM,GPM,OPM,RecT,InvT,PayT,TA,FA,WC,LI,AuditSt,ExtRtg
1,0,6.86,-1,0,0,0,0,0.62,-6.15,-9.84,0,0.01,52.76,56.85,0.08,0,0.05,-1.59,0.06,-2,0,0,0,0,0,0,0,0,0,1,1,0
1,2.73,16.67,3.94,0.36,0.08,0.07,-22.27,0.8,17.25,21.52,0.22,2.23,0.31,1.68,0.04,0.02,0.06,1.18,0.06,1.17,0.02,0.43,0.07,876.95,24.4,9.7,2.78,3.19,-7.74,1,1,0
1,95.49,0.65,2.18,1.29,0.43,0.07,-10.86,0.16,0.85,5.48,0.06,0.96,7.62,0,0.33,0.04,0.09,0.39,0.03,0.12,0.01,0.05,0.01,10.86,9.82,4.47,2.32,10.76,6.6,1,1,0
1,0.18,0.74,0.65,26.08,14.16,0,0,0.84,5.27,6.27,0.09,9.64,0.21,4.37,0.02,0.13,0.02,0.09,0.08,0.42,0.64,0.19,0.58,0.84,0.71,0,0.13,0.2,0.39,1,1,0
1,1.25,1.25,13.24,0.99,0.77,0.2,85.64,0.74,21.12,28.72,0.04,1.24,0,0,0,0,0,0,0.01,0.3,0.01,0.27,0.05,1.7,1.96,1.16,0.71,20.85,-37.15,1,1,0
1,2.13,2.39,4.57,1.26,0,0,-3,0.96,683.92,714.56,0,0,1.22,0,0,0.74,0,2.56,0,2.06,0.6,1,0.61,5283.13,0,118.91,0,0.01,0.02,1,1,0
1,-1,7.68,-1,2.59,0.96,0.02,0,1.09,-1.14,-1.04,0.06,1.78,0.13,1.24,0.01,0,0.01,-0.39,0.04,-2,0,0,0,0,0,0,0,0,0,1,1,0
1,1,1.18,-1,0.17,0.17,0,182.24,0.55,-14.81,-26.97,0,0.03,51.91,3.02,0.17,6.79,0.09,-14.99,0.06,-9.75,4.41,0.09,0.13,0.11,2,0,0.01,0.02,-0.03,1,1,0
1,0.65,0.99,0.97,1.14,0.62,0.02,202.53,0.51,6.04,11.75,0.16,1.03,2.91,4.38,0.46,0.22,0.24,2.7,0,0.01,0,0.17,0.08,2.65,2.55,4.65,1.09,40.1,9.3,1,1,0
1,-1,0.67,-1,3.58,0.18,0,0,0.34,-0.58,-1.7,0.03,0,0,0,0,0,0,0,0.43,-2,0,0,0,0,0,0,0,0,0,1,1,0
1,-1,3.79,-1,36.55,8.63,7.52,0,0.88,-1.66,-1.89,0.01,0.36,0.8,0,0.01,0,0.01,-0.72,0.03,-2,0,0,0,0,0,0.01,0,0,0,1,1,0
1,1.2,1.09,-1,0.63,0.26,0.01,152.52,1.05,-1.84,-1.75,0.1,1.27,3.07,5.29,0.31,0.17,0.37,-1.64,0.21,-0.9,0.1,0.29,0.06,5.74,3.42,20.75,2.17,39.25,-3.43,1,1,0
1,1.43,4.04,7.82,1.11,0.48,0.02,18.16,0.87,8.88,10.16,0.21,2.4,4.69,15,0.98,0.22,1.31,15.41,0.1,1.21,0.02,0.06,0.05,12.28,205044.29,31.53,5.89,44308.74,38.99,1,1,0
1,0.85,1.49,1.02,6.55,5.41,1.3,106.35,0.62,1.71,2.76,0.06,1.21,0.5,1.81,0.02,0.1,0.02,0.04,0.01,0.02,0.05,0.38,0.19,3.66,3.24,3.44,0.22,0.27,1.45,0,1,0
1,0.72,0.44,1.12,1.43,0.38,0.08,108.11,0.48,0.95,1.97,0.11,1.21,0,1.05,0,0,0,0,0.01,0.08,0.02,0.09,0.02,12.41,4.58,376.32,0.45,7.87,10.86,0,1,0
1,1,1,1,1.35,1.06,0,26.97,0.41,1.03,2.51,0.09,2.07,3.79,7.77,0.28,0.32,0.12,0.29,0.03,0.08,0.08,0.12,0.1,2.07,6.23,1.76,0.36,0.47,6.35,0,1,0
1,0.49,0.16,0.49,0.81,0.73,0,112,0.24,12.9,54.09,0.03,0.34,3.06,0,0.1,0.07,0.02,0.86,0.03,1.04,0.08,0.14,0.02,0.66,3.26,0.48,0.35,0.96,-2.39,0,1,0
1,0.37,0.55,1.02,0.91,0.63,0,321.03,0,0,1.85,1,2.06,0.07,0,0,0.01,0,0,0.02,0.03,0.13,0.14,0.13,0.51,1.14,0.36,0.13,0.2,-3.31,0,1,0
1,0,1,1.53,3.56,0.01,0.01,0,0.45,1.02,2.27,0.11,0,2.03,0,0.23,0,0.14,0.29,0.07,0.14,0,0,0,0,0,-0.51,0,0,0,0,1,0
1,0.8,0.75,1.28,1.06,0.26,0.04,8.17,0.19,1.3,6.68,0.57,0.77,0.33,1.67,0.18,0.01,0.04,0.27,0.04,0.27,0.01,0.1,0.01,16.67,6.94,5.51,4.55,57.15,83.86,0,1,0
1,1.25,0.35,5.86,3.25,0.52,0.51,269.19,0.21,0.3,1.41,0.06,0.5,0.58,4.69,0.04,0.14,0.02,0.02,0.02,0.02,0.14,0.76,0.14,19.73,1.38,25.84,0.11,0.15,0.34,0,1,0
1,-1,9.29,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.64,-2,0,0,0,0,0,0,0,0,0,0,1,0
1,0.21,0.39,1.04,1.37,0.56,0.02,-58.7,0.28,0.79,2.85,0.3,0,0.48,1.67,0.48,0.38,0.11,0.39,0.02,0.08,0.08,2.68,0.15,0.75,2.07,1.56,0.3,2.87,1.47,0,1,0
1,0.72,7.09,0.18,0.12,0.02,0,126.1,0.34,3.37,10.04,0.67,5.43,0.01,1.33,0.01,0,0,0.01,0.16,0.56,0.41,0.13,0.5,9.95,4.08,0.77,0.4,0.48,-0.84,0,1,0
1,1.1,0.71,-1,0.32,0,0,0,0.94,-7.84,-8.34,0.03,208.32,0.68,0,0.02,53.13,0.02,-0.49,0.03,-0.72,78.76,1,78.38,0.37,0,0,0,0,0,0,1,0
1,0.67,0.69,1.05,0.15,0.1,0,141.95,0.18,0.42,2.35,0.43,1.46,2.97,6.38,0.6,0.36,0.11,0.26,0.02,0.05,0.07,0.29,0.12,6.61,4.21,0.49,0.3,0.34,-0.61,0,1,0
1,1.17,0.85,1.07,1.55,0.85,0.01,134.97,0.47,1.17,2.47,0.24,1.71,0.66,3.33,0.11,0.04,0.05,0.13,0.03,0.07,0.02,0.1,0.05,3.24,8.54,17.93,1.49,8.05,4.72,0,1,0
1,0.78,0.6,0.9,0.18,0.09,0,212.79,0.55,1.7,3.12,0.09,0.26,0.05,1.03,0,0.01,0,0.01,0.04,0.11,0.17,0.92,0.06,23.27,1.85,0.19,0.2,0.21,-1.91,0,1,0
1,1.05,1.05,-1,0.06,0.05,0.02,8.89,1.14,-2.12,-1.85,0.1,0.27,1.27,0,0.1,0.55,0.11,-0.93,0.27,-2.29,1.36,1,0.43,41.06,0.17,0.06,0.2,0.2,-1.29,0,1,0
1,1,0.64,0.92,0.16,0.02,0,0,0.09,0.27,2.9,0.1,0.62,8.97,8.17,0.88,18009.24,0.08,0.23,0.02,0.07,5263.27,1,2006.99,0,0,0,0,0,0,0,0,0
1,0.88,0.99,-1,0.63,0.62,0,155.66,0.32,-2.98,-9.31,0.19,0,0.94,0,0.18,0.25,0.06,-1.31,0.05,-1.23,0.24,0.02,0.27,0.56,2.34,0.05,0.23,0.45,-0.77,0,0,0
1,0.9,1.47,-1,0.96,0.36,0,102.63,0.81,-8.6,-10.65,0.08,0.84,1.36,1.22,0.02,0.01,0.02,-1.31,0.03,-2,0.02,0.2,0.06,4.18,1.52,1.62,1.28,132.25,-26.7,0,0,0
1,0.91,0.53,1.24,1.18,0.67,0,202.21,0.38,6.98,18.2,0.09,0,0.36,0,0.03,0.04,0.02,0.26,0.01,0.22,0.04,0.11,0.12,0.87,1.81,0.95,0.37,1.31,2.49,0,0,0
1,1,1,-1,0.61,0.16,0,0,0.42,-2.75,-6.54,0.08,0.94,5.39,0,0.42,212.26,0.23,-7.84,0.06,-2,54.13,0.63,39.41,0.01,0.01,0.52,0,0,0,0,0,0
1,0.73,1.69,0.63,2.46,2.15,0.06,0,0.31,0.45,1.45,0.76,0,0.02,0,0.02,0.04,0.01,0.01,0.23,0.28,1.72,0.88,1.64,0.24,0.08,-0.89,0.14,0.56,0.32,0,0,0
1,1,1.16,1,0.8,0.65,0.01,16.29,0.71,4.86,6.82,0.16,2.1,11.68,13.61,0.78,0.29,0.56,3.81,0.05,0.33,0.02,0.11,0.05,4.36,17.54,4.14,1.93,4.27,-13.8,0,0,0
1,2.06,4.44,-1,2.94,1.73,0.16,123.15,1.12,-5.33,-4.77,0.07,0,1.19,0,0.08,0.14,0.1,3.4,0.06,2.19,0.09,0.2,0.12,5.82,6.04,0.9,0.69,0.89,3.77,0,0,0
1,1.1,1.02,0.32,1.7,1.05,0.14,308.1,0.89,76.61,85.83,0.12,1.39,3230.41,2.36,90.81,172.35,78.78,3350.01,0.02,1.04,0.05,0.56,0.19,2.72,2.1,0.38,0.46,0.64,4.13,0,0,0
1,0.83,0.65,0.42,0.25,0.02,0,-25.5,0.8,20.81,26.04,0.05,1.26,0.65,4.43,0.03,0.21,0.03,0.41,0.06,0.8,0.41,0.05,0.32,19.78,2.57,1.96,0.14,0.15,-0.39,0,0,0
1,2.52,1.62,-1,0.84,0.56,0,235.55,0.56,-35.7,-64.31,0.08,3.78,2.02,0,0.12,0.25,0.06,-222.78,0,-0.24,0,0.19,0.12,0.89,1.55,0.5,0.26,0.47,-3.07,0,0,0
1,0.45,0.76,-1,11.01,6.77,1.13,253.68,0.6,-18.05,-30.13,0.02,69.51,0.43,41.36,0.01,0.47,0.01,-1.23,0.01,-2.58,0.99,0.09,1.09,0.15,1.44,0.72,0.01,0.02,0.06,0,0,0
1,0.87,0.64,1.04,1.13,0.54,0.23,2.58,0.79,4.75,6.01,0.15,1.08,16.46,2.49,0.18,0.68,0.13,0.86,0.01,0.04,0.03,0.98,0.55,141.7,0.7,0.39,0.19,0.19,204.33,0,0,0
1,49.57,0.65,-1,1.65,0.16,0.09,-219.9,1.37,-2.76,-2.01,0.04,0,1.19,0,0.05,0.33,0.07,1.37,0.05,1.03,0.25,0.49,0.27,66.38,121.63,1.6,0.22,0.27,3.61,0,0,0
1,0,0.88,-1,25.47,0.14,0.14,-10.74,0.75,-11,-14.59,0.01,0,34.14,0,0.38,0,0.35,-64.78,0.01,-2,0,0,0,0,0,33.99,0,0,0,0,0,0
1,0.98,0.88,1.35,2.25,1.27,0.09,86.46,0.6,3.82,6.35,0.21,2.06,0.03,7.41,0.01,0,0,0.03,0.07,0.47,0.06,0.15,0.11,3.64,5.85,4.79,1.17,2.4,3.77,0,0,0
1,0.22,0.14,0.9,0.95,0.94,0,0,0.34,1.55,4.55,0.13,0.04,8.02,0,0.03,0.1,0.01,0.04,0.03,0.11,0.27,1,0.01,0.12,0,0,0.1,0.49,-2.64,0,0,0
1,1,1.17,1.18,1.1,0.74,0,36.23,0.54,1.16,2.13,0.2,0,0,1.14,0,0,0,0,0.04,0.09,0.01,0.13,0.04,8.93,14.23,12.04,3.04,7,51.01,0,0,0
1,4.46,4.77,2.9,0.99,0.31,0.13,40.23,0.53,66.99,126.35,0.2,1.06,4.94,0,0.92,0.08,0.5,91.64,0.01,0.97,0,0.1,0.02,21.74,8.31,17.83,5.9,404.23,-726.28,0,0,0
1,1.11,0.28,0.89,0.92,0.82,0.22,-0.44,0.61,1.59,2.59,0.21,0,0.65,51.62,0.21,0.34,0.18,0.32,0.1,0.18,0.19,1.02,0.52,1.83,15.79,1.63,0.54,1.12,-7.84,0,0,0
1,1.56,0.2,-1,3.41,48.02,44.62,0,1.49,-17.27,-11.62,0.04,0.37,0,4.31,0,0,0,0,0.09,0.59,0.13,0.06,0.06,0.53,0.04,0.61,0.72,0.59,8.49,0,0,0
1,0.4,1.91,1.1,1,0.21,0.01,301.05,0.21,16.31,78.3,0.18,1.13,0,0,0,0,0,0,0,0.08,0.01,0.23,0.19,0.6,1.21,0.6,0.19,2.29,-65.51,0,0,0
1,0.54,0.2,-1,2.05,2.32,0.27,0,0.57,-2.65,-4.66,0.18,0.63,0.3,5.55,0.04,0.09,0.04,0.21,0.08,0.45,0.18,0.37,0.37,0.29,0.2,-0.8,0.42,3.1,0.62,0,0,0
1,1.2,0,-1,0,2.97,0,0,2.78,-1.56,-0.56,0,0,1,0,0.01,0.23,0.03,0.03,0.03,0.03,0.23,0.6,0.23,0.05,0.08,0.03,0.11,0.11,-0.12,0,0,0
1,0.76,0.6,1.28,0.81,0.1,0.01,73.01,0.37,13.97,37.34,0.13,1.04,0.97,2.05,0.1,0.08,0.04,1.61,0.01,0.24,0.01,0.25,0.08,5,0.6,0.51,0.49,2.3,-2.71,0,0,0
1,1.29,0.52,-1,0.15,0.07,0,17.84,0.59,-1.09,-1.85,0.09,0.59,0.38,1.46,0.03,0.03,0.02,-0.08,0.04,-0.16,0.06,0.11,0.08,8.93,9.36,5.88,0.62,0.74,-0.77,0,0,0
1,0.98,1.22,-1,0.28,0.02,0,-327.24,0.65,-9.1,-14.08,0.13,0.67,0.83,2.06,0.08,0.12,0.05,-7.19,0.01,-2,0.03,0.38,0.14,37.58,33.1,1.05,0.43,0.48,-1.6,0,0,0
1,0.75,3.05,-1,0.05,0,0,0,1.17,-0.47,-0.41,0.12,0.42,0.69,1.84,0.08,2.18,0.09,-0.49,0.45,-2.37,10.58,1,3.15,0,0,0,0.04,0.05,-0.02,0,0,0
1,0.55,0.64,0.55,1.09,0.42,0.1,130.92,0.39,1.35,3.46,0.63,1.01,0.4,2.71,0.04,0.01,0.01,0.04,0,0.01,0,0.1,0.03,5.09,3.91,10.69,1.27,5.48,21.91,0,0,0
1,0.01,0.95,-1,1.61,1.63,0.02,174.49,1.07,-5.89,-5.49,0.24,0,1,10.95,0.94,161.9,0.94,3.15,0.18,0.6,31.01,117.35,41.71,0.04,2.09,0,0.01,0.01,0.09,0,0,0
